14.117751	-0.000382
14.117630	0.000189
14.117508	0.000761
14.117386	0.000330
14.117265	-0.000100
14.117143	0.000179
14.117021	0.000458
14.116900	-0.000264
14.116778	-0.000987
14.116656	-0.000001
14.116535	0.000985
14.116413	0.000302
14.116291	-0.000382
14.116170	-0.000627
14.116048	-0.000872
14.115926	-0.000116
14.115805	0.000641
14.115683	0.000200
14.115561	-0.000241
14.115440	-0.000681
14.115318	-0.001122
14.115196	-0.000749
14.115075	-0.000376
14.114953	-0.000003
14.114831	0.000369
14.114710	0.000336
14.114588	0.000302
14.114466	0.000268
14.114344	0.000234
14.114223	0.000096
14.114101	-0.000043
14.113979	-0.000181
14.113858	-0.000319
14.113736	0.000474
14.113614	0.001266
14.113493	0.000390
14.113371	-0.000486
14.113249	-0.000298
14.113128	-0.000110
14.113006	0.000077
14.112884	0.000265
14.112763	0.000153
14.112641	0.000041
14.112519	-0.000071
14.112398	-0.000183
14.112276	-0.000045
14.112154	0.000093
14.112033	0.000231
14.111911	0.000369
14.111789	0.000204
14.111668	0.000038
14.111546	-0.000127
14.111424	-0.000293
14.111303	-0.000146
14.111181	0.000002
14.111059	0.000149
14.110938	0.000296
14.110816	-0.000190
14.110694	-0.000676
14.110573	-0.000161
14.110451	0.000354
14.110329	0.000180
14.110207	0.000007
14.110086	0.000042
14.109964	0.000077
14.109842	-0.001530
14.109721	0.000200
14.109599	0.001179
14.109477	0.000156
14.109356	-0.000346
14.109234	-0.000848
14.109112	-0.000182
14.108991	0.000484
14.108869	-0.001869
14.108747	0.000450
14.108626	0.001143
14.108504	-0.000168
14.108382	0.000817
14.108261	-0.000202
14.108139	-0.000219
14.108017	0.001767
14.107896	0.000127
14.107774	0.000489
14.107652	0.000977
14.107531	-0.000538
14.107409	-0.000426
14.107287	-0.000314
14.107166	-0.000327
14.107044	-0.000340
14.106922	0.000229
14.106801	0.000797
14.106679	-0.000303
14.106557	-0.001404
14.106436	0.000229
14.106314	0.001861
14.106192	0.000489
14.106071	-0.000882
14.105949	-0.001126
14.105827	-0.001370
14.105705	0.000055
14.105584	0.001480
14.105462	0.001090
14.105340	0.000701
14.105219	0.000311
14.105097	-0.000079
14.104975	-0.000399
14.104854	-0.000718
14.104732	-0.000036
14.104610	0.000646
14.104489	-0.000028
14.104367	-0.000702
14.104245	-0.000375
14.104124	-0.000048
14.104002	0.000613
14.103880	0.001274
14.103759	0.000266
14.103637	-0.000741
14.103515	-0.001040
14.103394	-0.001339
14.103272	0.000032
14.103150	0.001402
14.103029	0.000585
14.102907	-0.000233
14.102785	-0.000049
14.102664	0.000135
14.102542	0.000423
14.102420	0.000711
14.102299	-0.000002
14.102177	-0.000715
14.102055	-0.000409
14.101934	-0.000103
14.101812	0.000204
14.101690	0.000510
14.101568	0.000274
14.101447	0.000038
14.101325	-0.000198
14.101203	-0.000434
14.101082	-0.000748
14.100960	-0.001062
14.100838	0.000292
14.100717	0.001647
14.100595	0.000811
14.100473	-0.000024
14.100352	0.000141
14.100230	0.000307
14.100108	-0.000056
14.099987	-0.000418
14.099865	0.000221
14.099743	0.000860
14.099622	0.000247
14.099500	-0.000366
14.099378	0.000023
14.099257	0.000411
14.099135	0.000038
14.099013	-0.000335
14.098892	0.000294
14.098770	0.000922
14.098648	0.000528
14.098527	0.000135
14.098405	-0.000259
14.098283	-0.000653
14.098162	-0.000861
14.098040	-0.001070
14.097918	-0.000277
14.097797	0.000515
14.097675	-0.000069
14.097553	-0.000653
14.097432	-0.000236
14.097310	0.000182
14.097188	0.000098
14.097066	0.000015
14.096945	-0.000069
14.096823	-0.000152
14.096701	0.000077
14.096580	0.000307
14.096458	0.000536
14.096336	0.000766
14.096215	0.000384
14.096093	0.000002
14.095971	-0.000380
14.095850	-0.000762
14.095728	-0.000498
14.095606	-0.000233
14.095485	0.000032
14.095363	0.000296
14.095241	-0.000096
14.095120	-0.000488
14.094998	0.000120
14.094876	0.000729
14.094755	0.000253
14.094633	-0.000223
14.094511	-0.000698
14.094390	-0.001174
14.094268	-0.000232
14.094146	0.000712
14.094025	-0.000014
14.093903	-0.000739
14.093781	0.000162
14.093660	0.001064
14.093538	0.000296
14.093416	-0.000470
14.093295	-0.000331
14.093173	-0.000190
14.093051	-0.000050
14.092929	0.000090
14.092808	-0.000187
14.092686	-0.000464
14.092564	0.000260
14.092443	0.000985
14.092321	0.000605
14.092199	0.000227
14.092078	-0.000152
14.091956	-0.000530
14.091834	-0.000200
14.091713	0.000131
14.091591	0.000461
14.091469	0.000792
14.091348	0.000350
14.091226	-0.000091
14.091104	-0.002035
14.090983	0.000028
14.090861	0.001943
14.090739	-0.000146
14.090618	0.000268
14.090496	0.000682
14.090374	0.000381
14.090253	0.000080
14.090131	-0.000221
14.090009	-0.000522
14.089888	-0.000406
14.089766	-0.000290
14.089644	-0.000174
14.089523	-0.000058
14.089401	-0.000039
14.089279	-0.000019
14.089158	0.000000
14.089036	0.000020
14.088914	-0.000774
14.088793	-0.001568
14.088671	-0.000693
14.088549	0.000182
14.088427	0.000407
14.088306	0.000633
14.088184	0.000858
14.088062	0.001084
14.087941	0.000433
14.087819	-0.000217
14.087697	0.000133
14.087576	0.000484
14.087454	0.000160
14.087332	-0.000165
14.087211	-0.000490
14.087089	-0.000814
14.086967	-0.000033
14.086846	0.000748
14.086724	-0.000140
14.086602	-0.001028
14.086481	0.000030
14.086359	0.001090
14.086237	-0.000187
14.086116	-0.001464
14.085994	-0.000885
14.085872	-0.000305
14.085751	0.000274
14.085629	0.000854
14.085507	0.000336
14.085386	-0.000182
14.085264	0.000300
14.085142	0.000784
14.085021	0.000203
14.084899	-0.000378
14.084777	0.000042
14.084656	0.000463
14.084534	0.000488
14.084412	0.000514
14.084290	-0.000212
14.084169	-0.000937
14.084047	-0.002206
14.083925	0.000532
14.083804	0.000015
14.083682	-0.000502
14.083560	0.000214
14.083439	0.000931
14.083317	0.000646
14.083195	0.000362
14.083074	0.000389
14.082952	0.000418
14.082830	0.000445
14.082709	0.000474
14.082587	-0.000233
14.082465	-0.000940
14.082344	-0.000645
14.082222	-0.000350
14.082100	-0.000348
14.081979	-0.000345
14.081857	-0.001594
14.081735	0.001162
14.081614	0.000445
14.081492	-0.000272
14.081370	0.001514
14.081249	-0.000705
14.081127	-0.000296
14.081005	0.000114
14.080884	0.000273
14.080762	0.000432
14.080640	-0.000143
14.080519	-0.000718
14.080397	-0.000292
14.080275	0.000135
14.080153	-0.000315
14.080032	-0.000765
14.079910	-0.000213
14.079788	0.000338
14.079667	0.000222
14.079545	0.000106
14.079423	-0.000010
14.079302	-0.000126
14.079180	0.000405
14.079058	0.000935
14.078937	-0.000203
14.078815	-0.001341
14.078693	-0.001216
14.078572	-0.001091
14.078450	0.000036
14.078328	0.001162
14.078207	0.000265
14.078085	-0.000632
14.077963	0.000140
14.077842	0.000912
14.077720	0.000596
14.077598	0.000281
14.077477	-0.000035
14.077355	-0.000350
14.077233	0.000440
14.077112	0.001230
14.076990	0.000351
14.076868	-0.000528
14.076747	-0.000219
14.076625	0.000090
14.076503	-0.000602
14.076382	-0.001294
14.076260	-0.000547
14.076138	0.000200
14.076017	-0.000054
14.075895	-0.000309
14.075773	-0.000046
14.075651	0.000216
14.075530	0.000478
14.075408	0.000740
14.075286	0.000459
14.075165	0.000179
14.075043	-0.000101
14.074921	-0.000382
14.074800	0.000113
14.074678	0.000607
14.074556	0.000100
14.074435	-0.000408
14.074313	-0.000226
14.074191	-0.000045
14.074070	0.000136
14.073948	0.000317
14.073826	0.000175
14.073705	0.000033
14.073583	-0.000109
14.073461	-0.000251
14.073340	0.000420
14.073218	0.001092
14.073096	0.000094
14.072975	-0.000903
14.072853	-0.000632
14.072731	-0.000361
14.072610	0.000161
14.072488	0.000682
14.072366	-0.001508
14.072245	0.000307
14.072123	-0.000131
14.072001	-0.000569
14.071880	-0.000504
14.071758	-0.000439
14.071636	0.000628
14.071514	0.001694
14.071393	0.000508
14.071271	-0.000679
14.071149	-0.000071
14.071028	0.000536
14.070906	-0.000794
14.070784	-0.000121
14.070663	0.000552
14.070541	-0.000778
14.070419	-0.000001
14.070298	0.000776
14.070176	-0.000700
14.070054	-0.000173
14.069933	-0.000569
14.069811	-0.000966
14.069689	0.001767
14.069568	0.001162
14.069446	-0.000173
14.069324	0.000495
14.069203	-0.000298
14.069081	0.000912
14.068959	0.000551
14.068838	0.000189
14.068716	0.001205
14.068594	0.000218
14.068473	-0.001457
14.068351	-0.001130
14.068229	-0.000385
14.068108	0.000359
14.067986	0.000405
14.067864	0.000450
14.067743	0.000746
14.067621	-0.000960
14.067499	-0.001123
14.067378	0.000716
14.067256	0.000303
14.067134	-0.000110
14.067012	0.000497
14.066891	0.001105
14.066769	0.000043
14.066647	-0.001017
14.066526	-0.000472
14.066404	0.000073
14.066282	-0.001384
14.066161	0.000497
14.066039	0.001360
14.065917	0.000221
14.065796	-0.000585
14.065674	-0.001389
14.065552	-0.000818
14.065431	-0.000247
14.065309	-0.000928
14.065187	0.000395
14.065066	0.000770
14.064944	-0.000859
14.064822	-0.000359
14.064701	0.000141
14.064579	0.001308
14.064457	0.000472
14.064336	-0.000363
14.064214	0.000805
14.064092	0.000107
14.063971	-0.000590
14.063849	0.000506
14.063727	0.001604
14.063606	0.000135
14.063484	-0.001335
14.063362	0.000784
14.063241	0.000901
14.063119	-0.000655
14.062997	-0.000209
14.062875	-0.000139
14.062754	-0.000069
14.062632	0.001274
14.062510	0.000615
14.062389	0.000080
14.062267	-0.000455
14.062145	-0.000392
14.062024	-0.000329
14.061902	-0.001518
14.061780	-0.000705
14.061659	0.000526
14.061537	-0.000246
14.061415	0.000234
14.061294	0.000714
14.061172	0.000077
14.061050	-0.000559
14.060929	-0.002280
14.060807	-0.000663
14.060685	0.001287
14.060564	-0.000100
14.060442	0.000599
14.060320	0.001298
14.060199	0.000140
14.060077	-0.001018
14.059955	0.000161
14.059834	0.001339
14.059712	-0.000048
14.059590	-0.001435
14.059469	-0.000027
14.059347	-0.000621
14.059225	0.000948
14.059104	0.002519
14.058982	-0.000165
14.058860	-0.000847
14.058738	-0.000988
14.058617	-0.001127
14.058495	0.000110
14.058373	-0.000655
14.058252	-0.001109
14.058130	0.000441
14.058008	-0.000512
14.057887	0.000538
14.057765	0.000772
14.057643	-0.000994
14.057522	0.000285
14.057400	0.001564
14.057278	0.000192
14.057157	0.000824
14.057035	0.000330
14.056913	-0.000164
14.056792	0.000008
14.056670	0.000182
14.056548	0.000689
14.056427	-0.000807
14.056305	-0.002142
14.056183	-0.000138
14.056062	-0.000136
14.055940	-0.000135
14.055818	-0.000052
14.055697	0.000033
14.055575	0.000118
14.055453	0.000203
14.055332	0.000578
14.055210	0.000954
14.055088	-0.001007
14.054967	-0.000964
14.054845	0.001163
14.054723	-0.000046
14.054602	-0.000380
14.054480	0.001290
14.054358	0.000523
14.054236	-0.000243
14.054115	0.000116
14.053993	0.000478
14.053871	0.000274
14.053750	0.000071
14.053628	-0.000133
14.053506	-0.000335
14.053385	-0.000280
14.053263	-0.000225
14.053141	-0.000170
14.053020	-0.000114
14.052898	-0.000060
14.052776	-0.000005
14.052655	0.000050
14.052533	0.000106
14.052411	-0.000058
14.052290	-0.000223
14.052168	-0.000387
14.052046	-0.000550
14.051925	-0.000359
14.051803	-0.000169
14.051681	0.000021
14.051560	0.000213
14.051438	0.000505
14.051316	0.000798
14.051195	0.000090
14.051073	-0.000618
14.050951	0.000050
14.050830	0.000719
14.050708	0.000512
14.050586	0.000304
14.050465	-0.001031
14.050343	-0.000362
14.050221	0.001183
14.050099	-0.000610
14.049978	-0.001340
14.049856	-0.000066
14.049734	-0.000127
14.049613	-0.000189
14.049491	0.000062
14.049369	0.000313
14.049248	0.000565
14.049126	0.000817
14.049004	0.000483
14.048883	0.000150
14.048761	-0.000182
14.048639	-0.000515
14.048518	-0.000337
14.048396	-0.000159
14.048274	0.000020
14.048153	0.000199
14.048031	0.000126
14.047909	0.000054
14.047788	-0.000018
14.047666	-0.000090
14.047544	0.000137
14.047423	0.000366
14.047301	0.000594
14.047179	0.000822
14.047058	0.000465
14.046936	0.000109
14.046814	-0.000247
14.046693	-0.000603
14.046571	-0.000694
14.046449	-0.000784
14.046328	-0.000874
14.046206	-0.000964
14.046084	-0.001097
14.045963	-0.001229
14.045841	0.000976
14.045719	0.001178
14.045597	-0.000011
14.045476	0.002139
14.045354	0.001744
14.045232	-0.000654
14.045111	0.000118
14.044989	0.000891
14.044867	-0.001465
14.044746	-0.000483
14.044624	-0.000024
14.044502	-0.001567
14.044381	-0.000773
14.044259	0.000021
14.044137	0.000251
14.044016	0.000482
14.043894	0.000712
14.043772	0.000943
14.043651	-0.000326
14.043529	-0.001594
14.043407	0.000141
14.043286	0.001878
14.043164	0.001006
14.043042	0.000133
14.042921	0.000137
14.042799	0.000143
14.042677	0.000809
14.042556	-0.000528
14.042434	-0.001614
14.042312	0.000639
14.042191	0.000137
14.042069	-0.000365
14.041947	-0.000658
14.041826	-0.000950
14.041704	-0.000492
14.041582	-0.000035
14.041460	0.000423
14.041339	0.000882
14.041217	0.000526
14.041095	0.000170
14.040974	-0.000186
14.040852	-0.000541
14.040730	0.000073
14.040609	0.000688
14.040487	0.000300
14.040365	-0.000086
14.040244	-0.000535
14.040122	-0.000985
14.040000	-0.000434
14.039879	0.000119
14.039757	0.000572
14.039635	0.001024
14.039514	0.000475
14.039392	-0.000074
14.039270	0.000003
14.039149	0.000080
14.039027	0.000157
14.038905	0.000234
14.038784	0.000493
14.038662	0.000753
14.038540	0.001012
14.038419	0.001272
14.038297	0.000071
14.038175	-0.001130
14.038054	-0.000662
14.037932	-0.000194
14.037810	-0.000680
14.037689	-0.001166
14.037567	-0.000651
14.037445	-0.000136
14.037324	-0.000018
14.037202	0.000101
14.037080	0.000219
14.036958	0.000338
14.036837	-0.000211
14.036715	-0.000760
14.036593	-0.000307
14.036472	0.000145
14.036350	-0.000028
14.036228	-0.000202
14.036107	-0.000375
14.035985	-0.000548
14.035863	0.000102
14.035742	0.000753
14.035620	0.000402
14.035498	0.000051
14.035377	0.000306
14.035255	0.000560
14.035133	-0.000187
14.035012	-0.000934
14.034890	-0.000018
14.034768	0.000899
14.034647	0.000146
14.034525	-0.000606
14.034403	-0.000232
14.034282	0.000143
14.034160	0.000517
14.034038	0.000891
14.033917	0.000691
14.033795	0.000492
14.033673	0.000292
14.033552	0.000093
14.033430	-0.000252
14.033308	-0.000598
14.033187	0.000058
14.033065	0.000714
14.032943	0.000483
14.032821	0.000252
14.032700	0.000021
14.032578	-0.000209
14.032456	-0.000378
14.032335	-0.000546
14.032213	-0.000714
14.032091	-0.000882
14.031970	-0.000620
14.031848	-0.000358
14.031726	-0.000096
14.031605	0.000166
14.031483	-0.000135
14.031361	-0.000436
14.031240	0.000264
14.031118	0.000964
14.030996	0.000527
14.030875	0.000090
14.030753	-0.000346
14.030631	-0.000783
14.030510	-0.000865
14.030388	-0.000947
14.030266	-0.000028
14.030145	0.000891
14.030023	0.000798
14.029901	0.000706
14.029780	-0.000388
14.029658	-0.001482
14.029536	0.000470
14.029415	0.002422
14.029293	0.000702
14.029171	-0.001018
14.029050	-0.000224
14.028928	0.000570
14.028806	0.000363
14.028684	0.000156
14.028563	-0.000406
14.028441	-0.000968
14.028319	0.000139
